order_id,product_id,order_date,amount
1547,30,2024-04-09,21.37
1420,24,2024-10-01,486.45
1678,42,2023-05-07,362.76
1333,37,2023-06-30,181.16
1276,32,2023-06-08,422.27
1208,19,2023-12-03,61.06
1682,42,2024-07-28,384.81
1204,19,2023-06-18,478.41
1632,42,2023-06-29,97.22
1234,37,2023-09-21,171.84
1412,4,2023-04-04,66.68
1081,43,2023-08-16,84.09
1263,40,2024-01-08,100.87
1741,42,2024-11-15,206.35
1271,38,2023-07-28,196.53
1492,49,2023-06-01,165.59
1553,12,2024-03-13,288.84
1474,5,2024-12-09,466.72
1309,36,2023-06-23,289.74
1509,33,2024-12-31,243.13
1486,31,2023-10-30,50.97
1811,20,2023-01-03,479.78
1822,28,2024-07-08,301.15
1034,28,2023-12-10,358.65
1572,42,2024-08-18,46.88
1197,39,2023-06-02,254.19
1114,16,2024-11-20,155.57
1361,31,2024-01-06,485.91
1264,13,2024-09-13,17.03
1451,15,2023-04-15,243.95
1917,8,2024-05-13,123.48
1717,1,2024-07-17,136.01
1441,20,2024-02-10,488.81
1243,4,2023-06-05,362.81
1523,45,2024-02-08,227.62
1610,26,2023-06-26,381.15
1464,24,2024-02-08,272.2
1336,16,2023-03-09,445.54
1249,10,2024-01-22,12.14
1798,40,2023-05-11,188.61
1169,24,2023-05-16,462.8
1428,24,2024-07-05,243.01
1678,8,2024-02-29,102.97
1312,20,2023-06-26,143.99
1987,44,2023-01-14,442.16
1018,17,2023-01-18,13.6
1838,38,2024-06-23,226.92
1893,45,2024-02-25,430.93
1510,44,2024-08-17,343.87
1607,46,2023-06-11,66.27
1318,49,2024-12-12,63.32
1057,13,2023-07-06,53.13
1679,38,2023-07-23,156.34
1443,29,2023-08-19,166.91
1606,17,2023-12-01,318.09
1276,28,2024-02-25,261.14
1984,1,2023-01-27,313.99
1167,16,2023-12-19,389.78
1914,33,2023-04-29,247.39
1880,29,2023-11-02,123.21
1439,33,2023-01-26,152.57
1383,30,2023-08-20,236.95
1975,38,2024-12-02,239.73
1452,31,2023-10-09,16.67
1064,35,2024-12-22,207.22
1295,45,2024-10-23,41.76
1953,26,2024-11-27,26.22
1147,13,2023-10-07,412.69
1901,24,2023-07-26,90.74
1211,11,2023-03-22,181.06
1121,1,2024-05-16,65.71
1761,36,2024-08-30,205.61
1049,50,2024-09-01,63.1
1900,38,2024-05-14,20.09
1025,43,2024-09-11,349.83
1779,40,2024-11-04,373.64
1279,50,2023-09-27,399.77
1525,12,2023-07-01,208.35
1718,36,2024-03-14,229.15
1279,18,2024-02-27,247.56
1666,26,2023-04-23,50.89
1708,43,2023-09-15,262.17
1874,3,2024-11-28,305.75
1593,15,2024-04-23,260.03
1622,7,2024-02-28,273.7
1570,32,2024-04-19,409.73
1312,48,2023-04-26,481.55
1042,38,2024-02-19,483.78
1404,19,2024-06-06,46.61
1156,5,2023-09-23,162.61
1820,13,2024-08-17,237.17
1485,5,2023-08-07,147.23
1817,41,2024-02-14,407.82
1017,45,2024-10-12,252.52
1353,41,2023-10-19,92.04
1039,9,2023-04-05,427.68
1328,33,2024-08-15,493.3
1331,6,2024-07-26,42.21
1411,10,2024-06-25,204.67
1897,35,2023-05-21,12.87
1267,8,2024-09-25,437.51
1861,42,2024-11-10,484.16
1314,50,2023-05-26,437.7
1458,23,2023-11-22,254.63
1335,32,2024-06-03,215.61
1762,45,2023-01-27,221.31
1065,37,2023-05-29,38.47
1005,20,2024-02-20,86.53
1012,15,2023-06-14,64.32
1666,15,2024-11-22,159.14
1722,28,2023-06-25,454.51
1368,13,2023-06-29,422.95
1989,33,2023-09-16,342.28
1673,45,2023-04-29,188.87
1730,30,2023-05-07,391.87
1526,31,2023-02-17,381.21
1382,40,2024-12-30,457.55
1927,6,2024-12-28,392.24
1363,41,2023-03-25,115.85
1847,13,2023-01-17,439.51
1911,16,2023-06-01,378.3
1089,34,2024-10-29,283.45
1737,9,2023-10-24,263.45
1245,34,2024-02-01,227.82
1980,45,2024-01-05,34.72
1873,28,2024-04-19,284.82
1381,22,2023-08-16,492.71
1633,36,2023-02-06,418.7
1519,5,2024-03-20,133.4
1700,28,2024-07-10,435.36
1774,23,2024-01-31,189.98
1649,39,2024-11-11,140.38
1611,50,2024-03-08,193.0
1871,48,2023-10-16,40.52
1070,29,2023-04-28,226.0
1457,19,2024-09-18,325.94
1990,25,2024-05-07,466.25
1359,38,2024-06-11,410.86
1183,16,2023-04-19,273.07
1789,28,2024-08-16,147.91
1299,3,2024-12-11,395.2
1962,19,2024-01-03,293.15
1889,47,2023-04-25,55.99
1037,7,2024-06-26,254.07
1994,46,2024-04-05,350.06
1804,46,2023-09-19,291.5
1680,34,2023-12-24,216.32
1702,49,2023-01-08,291.53
1258,37,2023-09-07,326.57
1021,7,2024-06-25,306.84
1167,48,2024-07-07,222.15
1319,43,2023-08-28,442.18
1211,34,2024-08-24,269.79
1605,28,2023-01-01,356.57
1500,3,2024-06-11,370.65
1160,7,2023-08-18,423.63
1156,33,2024-11-21,342.19
1788,28,2023-08-16,121.19
1367,48,2024-04-01,438.83
1893,22,2023-02-19,14.54
1397,22,2023-10-06,485.22
1715,31,2024-03-23,101.0
1729,12,2024-06-30,358.27
1704,32,2023-10-01,65.31
1455,46,2023-01-06,181.13
1457,15,2023-08-22,295.31
1687,14,2023-04-22,358.46
1625,7,2024-04-11,90.51
1596,34,2024-04-07,362.76
1432,10,2024-12-27,381.16
1360,14,2023-02-25,363.47
1183,18,2024-05-27,365.61
1452,30,2023-06-15,468.39
1457,48,2023-03-22,371.62
1552,39,2023-01-25,452.93
1157,30,2024-12-15,344.28
1076,15,2024-04-02,223.69
1288,6,2023-01-04,455.78
1804,43,2023-12-23,77.93
1883,4,2023-03-24,472.17
1422,31,2023-11-06,381.78
1727,14,2023-04-29,419.11
1175,11,2023-08-14,244.75
1657,23,2023-05-02,216.21
1047,26,2023-04-28,18.19
1458,43,2024-06-09,35.37
1042,7,2023-07-21,237.66
1018,28,2023-06-01,370.18
1987,9,2024-10-04,122.8
1903,13,2024-10-23,317.08
1100,35,2023-11-01,289.18
1931,24,2023-03-04,494.53
1730,25,2023-03-09,327.22
1585,9,2024-05-31,294.96
1859,16,2024-08-01,414.86
1197,42,2023-12-18,194.04
1982,29,2023-07-12,408.02
1933,9,2024-09-06,209.98
1685,47,2024-11-18,258.41
1446,9,2023-05-29,117.23
1515,3,2023-05-09,357.06
1141,16,2023-09-20,246.57
1543,16,2024-11-03,414.66
1325,49,2024-08-24,187.46
1107,49,2023-09-10,423.15
1250,47,2024-10-04,65.83
1260,25,2023-09-14,37.98
1312,26,2023-12-02,307.15
1254,21,2023-01-11,341.53
1691,1,2024-04-17,480.28
1014,15,2024-02-10,103.67
1654,47,2023-06-19,281.16
1404,4,2024-02-28,95.96
1661,1,2024-10-19,441.44
1318,25,2024-03-25,423.85
1340,15,2023-03-08,159.62
1406,11,2024-10-30,270.92
1243,44,2024-10-18,434.0
1106,47,2024-07-26,84.45
1706,22,2024-03-13,106.69
1021,31,2024-10-02,249.04
1767,15,2024-08-30,495.56
1543,44,2024-09-03,23.56
1909,3,2023-07-21,358.58
1861,15,2024-03-11,160.47
1840,14,2023-10-07,155.56
1868,14,2024-08-17,205.18
1604,47,2023-08-21,325.77
1548,24,2024-02-24,296.38
1090,4,2024-05-27,290.02
1322,26,2024-06-02,343.36
1788,12,2023-02-27,138.18
1324,45,2024-03-18,497.8
1882,11,2024-11-30,39.48
1940,47,2024-05-31,391.71
1231,28,2024-03-28,442.39
1824,22,2024-02-07,27.98
1881,43,2024-05-28,324.77
1442,31,2023-08-13,52.36
1278,14,2024-03-14,234.77
1939,5,2024-07-13,23.15
1910,38,2024-04-29,285.27
1550,5,2023-08-13,264.61
1659,9,2024-08-05,208.16
1867,49,2024-05-10,409.95
1936,40,2023-09-30,380.66
1984,35,2024-12-12,456.24
1595,7,2024-09-02,36.3
1003,36,2023-01-26,475.91
1639,33,2023-05-26,141.47
1655,47,2023-04-23,229.58
1315,12,2024-10-31,236.57
1965,36,2024-03-08,14.53
1806,50,2023-09-22,79.36
1497,34,2024-05-25,278.34
1731,7,2024-03-23,359.75
1521,21,2024-04-14,151.91
1499,33,2023-08-01,368.53
1188,18,2023-08-04,417.26
1525,28,2024-12-06,263.82
1373,47,2024-12-17,475.72
1605,7,2023-09-30,455.16
1328,41,2023-10-17,180.6
1596,40,2023-02-27,207.52
1602,4,2024-01-06,340.95
1375,4,2024-01-06,293.48
1668,12,2023-04-15,25.35
1231,37,2024-08-13,92.35
1317,47,2024-11-03,393.81
1240,8,2024-07-21,41.85
1244,6,2023-08-01,268.34
1194,7,2024-08-21,146.82
1557,46,2024-01-17,231.02
1081,15,2024-06-28,462.19
1866,45,2023-12-01,449.71
1189,3,2023-10-02,114.16
1621,18,2024-03-17,175.62
1355,20,2024-12-06,63.13
1430,19,2024-10-30,118.92
1042,49,2023-11-11,481.47
1469,46,2024-04-11,296.33
1572,17,2024-01-15,80.75
1255,11,2024-08-23,177.1
1454,2,2023-06-12,165.07
1124,12,2024-10-30,466.13
1396,26,2023-07-16,39.93
1043,19,2024-06-20,471.94
1146,30,2024-01-13,353.34
1413,42,2023-03-20,255.28
1453,5,2024-05-24,64.95
1987,23,2023-08-06,273.19
1228,36,2024-07-07,70.42
1755,16,2023-06-10,476.99
1139,21,2023-12-19,198.23
1768,4,2024-06-30,392.19
1428,2,2024-03-23,281.41
1040,50,2024-05-15,456.32
1055,21,2023-03-23,470.49
1461,40,2024-05-06,100.65
1723,46,2023-06-21,366.41
1581,44,2024-07-11,227.54
1533,15,2023-05-09,198.94
1782,4,2023-03-26,278.46
1626,48,2024-02-19,311.32
1796,29,2024-07-27,136.77
1187,11,2023-06-07,345.64
1517,35,2023-01-01,414.07
1609,33,2024-10-06,269.78
1214,32,2024-06-04,411.84
1977,14,2024-12-08,55.94
1843,38,2024-07-21,49.25
1211,11,2023-01-19,234.99
1012,38,2023-01-25,136.64
1203,25,2023-12-14,433.66
1079,24,2024-02-02,303.14
1539,35,2024-11-18,355.28
1227,33,2024-09-19,341.05
1862,39,2023-03-31,311.21
1187,42,2023-10-29,498.45
1052,49,2024-03-05,29.45
1284,50,2023-07-29,375.55
1122,45,2023-12-12,96.74
1059,43,2024-08-02,17.29
1237,47,2023-01-14,409.0
1897,24,2023-03-30,123.42
1432,36,2023-03-03,490.28
1851,23,2024-01-28,244.07
1291,44,2024-01-06,163.8
1104,19,2024-07-15,323.29
1161,38,2024-03-05,41.66
1371,17,2023-11-06,168.7
1564,6,2024-04-09,60.8
1740,20,2023-03-17,118.83
1924,34,2023-11-16,383.75
1445,24,2024-11-04,251.2
1944,28,2024-06-16,222.35
1947,23,2024-05-27,67.76
1495,26,2023-02-11,298.74
1963,43,2024-02-21,499.5
1221,24,2023-12-30,499.06
1648,50,2024-03-01,295.17
1384,10,2024-07-12,242.59
1121,34,2023-10-21,475.71
1894,2,2023-01-20,213.4
1698,40,2023-05-16,363.17
1195,46,2024-03-10,147.83
1590,25,2024-08-14,237.47
1212,11,2023-01-10,19.53
1191,42,2024-07-04,16.1
1843,30,2024-11-18,483.35
1525,25,2023-04-03,25.2
1586,7,2024-08-29,354.61
1333,44,2023-09-24,301.35
1881,32,2024-01-21,234.16
1210,2,2023-06-28,295.55
1239,39,2023-07-07,297.81
1108,40,2023-12-15,219.68
1513,22,2024-11-09,405.45
1132,6,2024-05-02,107.28
1471,43,2023-08-29,22.52
1937,26,2023-02-21,352.96
1736,13,2024-07-30,293.12
1336,38,2024-07-22,236.06
1091,48,2023-12-23,209.35
1606,10,2023-09-09,29.58
1780,50,2023-12-15,274.31
1733,49,2023-12-04,369.76
1146,46,2024-02-25,156.91
1616,13,2024-07-13,295.6
1907,5,2024-09-09,444.65
2000,28,2023-07-03,207.97
1289,31,2024-12-15,440.57
1818,34,2023-01-13,16.8
1499,30,2023-09-05,388.0
1870,2,2024-05-11,287.75
1501,11,2024-11-19,160.99
1552,37,2024-01-02,58.74
1110,36,2023-05-19,261.49
1879,37,2024-01-25,61.97
1808,38,2024-08-15,354.4
1250,4,2023-02-02,188.97
1448,9,2023-09-17,122.41
1312,45,2024-05-21,249.84
1910,18,2023-06-17,148.02
1238,14,2024-04-27,494.73
1082,17,2023-08-31,283.63
1374,5,2023-07-25,205.17
1937,32,2023-12-10,287.2
1823,5,2024-07-08,430.65
1418,28,2024-02-15,331.0
1509,45,2024-06-27,59.85
1418,45,2023-06-22,26.06
1374,9,2023-04-05,311.09
1404,7,2023-03-03,156.57
1033,31,2023-10-18,293.99
1887,43,2023-09-15,235.31
1665,12,2023-12-08,396.2
1899,28,2023-09-06,200.12
1901,19,2024-11-12,72.22
1723,25,2023-10-31,114.03
1471,27,2024-09-24,209.39
1580,34,2023-04-20,152.42
1389,28,2023-08-11,101.26
1337,40,2024-05-04,138.23
1042,2,2023-09-25,446.52
1280,41,2024-02-27,194.66
1007,35,2024-12-18,295.48
1937,31,2024-12-27,468.38
1607,13,2024-03-03,452.69
1757,16,2024-02-18,138.67
1575,46,2023-05-04,154.89
1138,50,2024-09-21,29.34
1860,5,2023-02-01,164.44
1654,8,2023-12-13,251.62
1883,49,2024-10-17,210.41
1553,22,2024-08-14,278.68
1290,49,2024-12-02,190.18
1103,3,2024-06-11,162.24
1856,3,2023-04-30,30.72
1125,19,2024-03-12,462.15
1437,34,2023-07-14,313.25
1436,35,2023-03-13,371.27
1556,43,2024-09-30,231.67
1856,18,2023-10-12,424.59
1676,30,2024-11-12,310.84
1918,7,2024-12-28,75.16
1663,35,2023-10-04,93.92
1304,36,2024-07-09,283.21
1009,49,2023-03-30,269.71
1466,36,2023-06-24,360.41
1463,48,2024-08-09,206.04
1891,48,2023-01-02,332.36
1326,2,2024-08-08,451.4
1438,48,2024-03-03,302.8
1895,16,2023-11-06,417.02
1707,17,2024-04-18,343.72
1297,49,2023-03-08,408.85
1072,21,2023-11-04,172.99
1311,35,2023-04-08,44.46
1574,25,2024-10-07,385.99
1390,4,2024-01-15,352.49
1633,15,2023-01-12,335.89
1264,7,2024-11-26,427.17
1424,1,2023-08-10,110.3
1703,29,2024-11-20,172.29
1883,43,2024-09-21,127.63
1987,50,2023-01-28,26.22
1412,27,2024-01-21,110.72
1711,43,2023-08-06,236.7
1151,22,2024-09-01,231.34
1967,40,2024-07-09,99.06
1475,12,2023-04-01,363.41
1091,46,2024-08-14,152.82
1434,21,2023-08-18,287.93
1552,44,2024-10-24,384.29
1740,32,2023-03-20,196.01
1463,40,2023-07-03,144.35
1431,47,2023-01-20,97.18
1243,29,2023-06-19,255.82
1221,9,2023-10-16,419.62
1602,35,2024-02-28,411.55
1982,9,2023-01-28,254.74
1679,21,2023-09-05,329.05
1370,5,2023-10-18,430.91
1221,14,2023-01-01,316.7
1128,8,2023-05-30,366.26
1383,25,2024-07-15,116.08
1297,47,2024-12-11,349.96
1014,38,2023-11-05,21.95
1424,11,2023-03-09,330.93
1281,36,2024-05-05,333.16
1532,2,2024-08-05,167.1
1089,37,2024-03-09,286.66
1326,47,2024-10-21,172.37
1645,4,2023-03-24,87.43
1952,36,2024-01-07,331.05
1636,20,2024-11-30,45.52
1872,27,2024-05-18,413.69
1568,27,2024-12-19,48.69
1150,11,2024-12-13,317.88
1315,28,2024-01-28,87.04
1615,7,2023-09-25,479.48
1015,9,2024-09-16,495.16
1313,7,2024-08-29,260.54
1680,22,2024-02-26,105.32
1285,21,2024-03-26,167.89
1898,8,2023-07-15,226.04
1562,34,2023-03-11,81.73
1622,32,2024-06-10,392.6
1182,37,2024-02-08,462.08
1358,19,2023-05-28,498.77
1192,45,2023-08-04,247.33
1823,28,2023-04-07,309.8
1276,12,2023-01-01,81.58
1100,30,2023-01-01,410.48
1940,25,2024-06-08,176.09
1907,8,2023-07-27,491.89
1640,47,2023-04-18,460.82
1585,1,2024-02-07,270.35
1758,40,2024-10-14,380.49
1182,24,2024-12-30,59.14
1277,10,2024-03-21,496.85
1379,46,2023-01-03,471.64
1989,36,2023-08-22,187.16
1144,9,2024-02-12,388.28
1559,31,2024-07-27,373.84
1464,1,2023-06-24,244.92
1236,18,2023-03-30,160.86
1166,18,2024-03-16,438.13
1914,19,2023-05-24,188.41
1269,41,2024-07-14,397.98
1368,50,2023-05-03,346.4
1907,25,2024-01-26,300.66
1506,2,2024-03-18,406.34
1843,4,2023-12-29,474.86
1975,44,2024-06-08,172.45
1858,27,2024-04-30,475.68
1859,17,2023-11-10,449.3
1592,16,2023-06-23,91.43
1438,39,2024-07-18,87.12
1714,33,2024-07-07,169.03
1409,23,2023-03-16,430.8
1575,35,2024-10-31,150.34
1838,36,2024-09-25,398.92
1267,38,2024-09-12,73.03
1070,50,2024-10-04,183.5
1257,14,2024-05-20,324.52
1627,22,2024-04-06,296.95
1214,28,2024-09-03,149.86
1777,17,2023-06-03,417.31
1822,49,2023-08-29,468.95
1669,4,2023-07-22,352.56
1774,8,2024-09-02,23.48
1529,47,2024-11-22,243.11
1915,47,2023-12-07,12.19
1378,23,2024-02-15,43.99
1956,7,2023-04-05,266.2
1637,18,2023-05-02,263.38
1920,39,2023-05-08,53.51
1678,5,2023-06-06,404.34
1152,37,2023-08-07,161.71
1017,13,2023-04-22,483.4
1182,7,2023-11-14,483.37
1258,18,2024-05-18,259.92
1140,9,2023-09-26,208.09
1142,19,2023-07-15,351.35
1634,7,2024-12-19,143.65
1025,35,2023-01-10,328.77
1920,47,2023-05-27,484.74
1274,48,2024-02-06,219.24
1752,38,2023-07-15,254.32
1799,13,2024-04-04,181.05
1768,2,2023-05-17,387.03
1491,34,2024-03-14,250.74
1203,21,2023-05-07,410.1
1563,33,2023-05-02,180.04
1484,3,2024-07-21,109.4
1152,5,2023-09-25,333.56
1799,24,2024-11-23,344.69
1225,40,2023-01-04,122.63
1496,17,2024-04-21,231.69
1668,45,2023-10-15,419.86
1042,28,2024-02-08,25.64
1010,25,2024-11-10,115.57
1371,34,2024-09-04,174.02
1210,36,2023-11-20,436.07
1427,42,2024-10-03,174.67
1131,17,2023-07-06,242.68
1589,14,2024-12-02,229.41
1702,16,2024-12-19,273.85
1264,4,2024-10-21,304.39
1018,23,2023-04-18,291.47
1954,13,2023-03-31,459.56
1636,16,2024-03-08,253.16
1541,13,2023-02-01,93.26
1784,18,2023-06-16,423.56
1389,31,2024-05-31,334.98
1088,13,2023-01-19,229.81
1484,12,2023-03-09,283.48
1263,10,2024-09-17,125.3
1665,45,2023-04-06,265.76
1526,21,2023-07-22,148.95
1157,9,2024-03-02,495.08
1608,5,2023-10-15,42.88
1521,44,2024-01-17,306.19
1766,26,2024-12-26,480.54
1935,23,2024-05-05,336.42
1321,50,2024-09-07,161.98
1494,41,2023-02-22,228.38
1792,10,2023-02-05,149.75
1184,37,2023-02-21,489.54
1137,41,2023-03-18,465.57
1349,8,2023-02-06,152.73
1132,19,2024-08-03,14.09
1006,22,2024-02-01,383.3
1086,6,2023-06-29,108.39
1141,42,2023-04-17,400.01
1474,6,2023-01-16,270.97
1229,23,2023-08-13,282.4
1783,30,2024-03-13,121.05
1464,33,2024-06-12,117.31
1764,9,2023-05-07,474.46
1980,22,2024-01-17,145.18
1542,17,2024-03-22,123.96
1892,15,2023-04-05,275.34
1224,29,2024-10-27,318.69
1558,28,2024-03-22,440.25
1755,28,2024-08-20,491.11
1739,34,2023-11-13,329.21
1518,4,2024-06-18,306.46
1060,30,2023-12-19,200.38
1403,24,2023-10-24,164.09
1046,11,2024-02-27,124.7
1235,16,2024-10-17,16.25
1732,50,2024-08-30,55.74
1683,17,2023-02-21,422.24
1625,41,2024-04-13,296.69
1172,36,2024-11-01,234.0
1643,47,2024-04-30,57.23
1176,50,2023-06-12,99.87
1327,4,2024-08-01,34.58
1848,6,2023-05-18,359.33
1241,40,2024-08-11,302.02
1900,45,2023-01-14,471.59
1035,43,2024-08-14,56.51
1921,30,2024-04-20,498.81
1119,19,2024-11-07,270.75
1377,39,2024-03-07,74.24
1427,45,2024-11-23,144.84
1563,16,2024-12-25,118.81
1574,3,2024-10-25,411.89
1918,20,2024-12-17,332.17
1700,45,2023-04-07,458.05
1511,10,2024-11-29,460.64
1319,48,2023-09-05,162.23
1985,38,2024-04-23,174.41
1229,24,2024-10-18,444.02
1764,40,2023-11-17,429.36
1750,21,2024-03-20,211.24
1209,32,2023-08-03,388.57
1849,5,2024-02-18,465.43
1570,18,2024-10-10,427.86
1469,24,2024-11-03,301.02
1164,3,2024-12-24,109.1
1037,24,2024-11-30,479.24
1629,40,2023-03-27,453.98
1419,43,2024-05-22,385.71
1848,34,2023-07-22,142.89
1936,34,2023-09-22,417.03
1181,46,2023-06-19,347.21
1296,35,2023-10-05,29.0
1935,4,2024-08-17,73.97
1212,48,2024-06-20,305.21
1129,43,2024-09-15,67.17
1992,38,2024-08-06,398.88
1705,48,2023-08-23,254.8
1488,13,2024-07-12,472.44
1806,25,2024-06-12,131.87
1483,43,2024-05-23,346.74
1829,20,2024-11-30,42.3
1768,28,2023-01-22,298.68
1953,50,2023-08-20,353.49
1838,3,2024-04-01,289.41
1997,43,2023-11-03,103.21
1551,47,2023-10-03,161.83
1302,17,2023-11-01,337.27
1488,29,2023-07-20,294.51
1682,17,2024-12-05,153.47
1228,39,2023-09-16,157.61
1144,15,2024-06-27,484.85
1154,33,2023-06-17,42.81
1267,28,2024-08-11,78.86
1988,43,2023-07-26,110.4
1057,25,2023-10-14,352.18
1356,8,2024-11-16,249.03
1110,23,2024-07-26,367.4
1234,4,2023-08-24,103.71
1827,1,2023-10-20,194.03
1902,42,2023-08-21,105.09
1383,49,2024-01-04,451.98
1973,45,2024-08-06,345.95
1415,7,2024-12-13,379.82
1263,14,2023-12-29,121.81
1336,37,2023-12-03,386.11
1526,49,2024-08-26,48.5
1965,46,2024-04-27,74.78
1973,48,2023-05-10,205.08
1618,38,2023-10-10,123.95
1771,37,2023-04-09,415.0
1792,17,2024-11-28,309.85
1174,3,2024-09-17,258.86
1693,25,2024-11-25,469.87
1734,12,2023-03-12,401.63
1682,12,2024-11-15,49.05
1564,27,2024-03-28,27.78
1268,10,2023-06-26,297.32
1378,47,2023-07-03,409.87
1399,5,2024-12-14,477.06
1345,21,2023-10-06,333.21
1471,34,2023-10-17,38.85
1721,50,2023-09-01,86.05
1328,43,2023-11-08,45.86
1729,13,2023-04-30,105.55
1466,50,2024-03-27,136.72
1195,22,2024-05-20,39.72
1279,1,2023-08-03,233.32
1309,36,2023-06-08,42.77
1102,1,2024-06-19,170.88
1832,9,2023-04-14,47.54
1664,44,2023-12-13,280.37
1153,26,2023-09-09,457.34
1002,27,2024-06-26,271.09
1703,28,2023-11-24,45.04
1154,28,2023-11-27,121.62
1858,27,2024-05-21,306.57
1324,6,2023-06-04,377.51
1735,5,2023-03-06,471.78
1776,41,2023-03-09,205.89
1096,6,2024-06-09,325.61
1237,47,2023-01-30,215.67
1749,35,2024-09-09,253.0
1504,10,2023-04-13,282.54
1939,27,2024-11-16,135.82
1661,44,2023-03-02,61.51
1726,19,2023-11-21,94.04
1543,4,2024-01-28,11.12
1780,22,2024-01-02,327.67
1313,34,2023-10-13,198.27
1779,16,2023-05-20,34.42
1847,33,2024-01-16,191.18
1086,1,2023-02-17,123.15
1985,20,2023-03-10,40.31
1813,19,2023-12-11,356.42
1607,11,2023-07-05,463.92
1668,38,2024-05-16,155.01
1479,4,2024-09-08,331.32
1839,13,2023-08-28,298.29
1440,32,2024-10-07,259.72
1585,17,2024-02-17,416.13
1803,29,2024-05-23,224.57
1424,29,2023-01-11,261.45
1238,3,2023-01-05,491.22
1416,2,2024-10-13,215.61
1038,9,2024-07-09,36.64
1416,47,2024-01-23,116.65
1446,5,2023-06-05,97.02
1929,39,2024-09-09,233.15
1203,49,2024-07-24,133.47
1855,22,2023-04-09,492.87
1149,48,2023-05-09,121.17
1733,48,2024-09-24,466.06
1795,47,2024-04-09,470.72
1282,14,2023-03-14,409.6
1905,25,2023-11-03,274.88
1168,31,2023-03-15,277.23
1135,37,2023-04-22,161.53
1358,10,2024-09-09,37.63
1820,3,2024-12-26,23.97
1425,45,2024-06-14,484.35
1740,34,2023-03-04,357.28
1837,44,2024-04-11,213.87
1064,6,2024-01-29,158.5
1747,21,2023-12-21,96.25
1991,46,2024-03-31,195.6
1154,41,2024-10-27,236.99
1175,45,2024-06-09,197.17
1102,49,2023-07-02,24.32
1108,8,2024-10-04,37.91
1305,12,2023-07-22,227.15
1015,16,2024-09-08,246.51
1930,48,2023-09-03,176.63
1173,24,2023-05-22,293.58
1846,45,2024-06-13,277.64
1067,21,2023-01-23,136.09
1656,23,2024-02-26,486.87
1970,43,2024-05-16,313.53
1858,43,2024-06-17,492.23
1632,45,2023-05-07,20.85
1987,24,2024-08-15,75.69
1009,22,2024-12-25,471.27
1860,22,2023-03-13,419.03
1657,26,2023-10-30,267.04
1352,28,2023-03-08,378.04
1609,23,2024-08-21,224.38
1128,12,2024-03-07,33.68
1125,32,2024-07-09,103.72
1066,16,2023-11-09,428.25
1593,1,2024-06-20,487.31
1556,3,2024-02-07,47.41
1967,3,2024-10-12,191.71
1151,30,2024-03-21,443.71
1744,45,2023-01-31,126.88
1776,21,2023-12-01,482.02
1557,21,2024-08-23,380.09
1857,30,2023-03-31,161.44
1246,6,2023-06-01,383.93
1884,8,2023-06-30,22.35
1151,47,2023-03-19,40.09
1677,14,2023-01-10,296.35
1027,45,2023-09-07,119.63
1135,3,2024-10-20,67.44
1264,16,2023-10-19,272.82
1589,44,2023-04-10,199.48
1503,36,2023-10-08,109.4
1875,30,2024-01-05,367.18
1256,27,2023-10-11,481.7
1202,47,2024-09-23,55.54
1149,41,2023-12-15,149.07
1389,47,2024-06-03,64.58
1876,32,2023-07-14,65.71
1803,46,2023-08-18,384.83
1719,34,2023-04-04,82.32
1925,50,2024-11-16,376.64
1276,31,2024-05-21,411.65
1111,25,2024-08-11,146.73
1080,14,2023-11-06,451.89
1500,31,2024-12-12,42.53
1190,7,2023-10-02,407.59
1519,22,2024-07-18,307.12
1640,26,2023-01-31,103.59
1809,21,2024-07-24,368.41
1482,44,2024-07-28,91.16
1034,13,2024-07-03,234.93
1328,49,2023-10-28,65.79
1446,1,2023-06-14,293.28
1719,25,2024-02-22,65.3
1545,4,2023-06-11,476.1
1997,7,2023-08-01,128.79
1529,11,2024-12-25,229.41
1866,6,2024-06-24,128.19
1186,9,2023-03-29,75.3
1959,29,2024-04-25,300.96
1797,49,2024-12-06,492.47
1949,46,2024-06-11,334.98
1536,14,2023-06-19,123.73
1325,35,2023-06-21,167.42
1700,39,2024-02-18,369.36
1985,8,2023-10-11,20.82
1738,30,2023-05-12,349.77
1224,3,2024-01-26,154.74
1716,41,2023-01-11,123.17
1379,16,2024-04-04,417.79
1665,24,2024-01-17,472.84
1607,25,2024-10-09,106.46
1005,4,2024-12-04,345.77
1408,1,2023-10-25,213.15
1897,11,2023-09-07,479.1
1055,31,2024-08-14,376.89
1909,20,2023-01-23,122.79
1590,43,2023-06-08,309.39
1748,46,2023-05-14,57.02
1122,41,2024-12-26,287.25
1516,13,2023-05-12,258.02
1520,28,2024-02-23,118.6
1068,8,2023-09-13,49.91
1201,46,2024-07-26,87.9
1933,36,2023-08-26,375.72
1470,31,2024-04-21,20.5
1594,41,2023-01-19,44.33
1766,34,2024-04-19,167.86
1681,9,2024-03-17,278.55
1469,15,2023-08-01,358.34
1962,17,2024-04-27,482.49
1298,21,2023-03-03,242.59
1752,26,2024-07-01,311.09
1356,22,2024-04-12,386.22
1167,21,2023-06-24,40.89
1038,2,2024-11-22,28.65
1154,50,2023-05-05,256.48
1102,10,2023-02-12,57.03
1029,49,2023-06-19,279.73
1613,33,2023-12-17,274.01
1080,48,2024-02-19,496.32
1002,18,2023-02-27,350.41
